SKDZ_01G0010	0
SKDZ_01G0020	1
SKDZ_01G0030	116
SKDZ_01G0040	6
SKDZ_01G0050	424
SKDZ_01G0060	683
SKDZ_01G0070	1462
SKDZ_01G0080	2601
SKDZ_01G0100	1410
SKDZ_01G0110	1103
SKDZ_01G0120	584
SKDZ_01G0130	33
SKDZ_01G0140	4472
SKDZ_01G0150	1318
SKDZ_01G0160	1441
SKDZ_01G0170	908
SKDZ_01G0190	1219
SKDZ_01G0200	912
SKDZ_01G0210	1017
SKDZ_01G0220	5204
SKDZ_01G0230	3926
SKDZ_01G0250	5634
SKDZ_01G0260	5290
SKDZ_01G0270	5754
SKDZ_01G0280	1727
SKDZ_01G0290	157537
SKDZ_01G0320	577
SKDZ_01G0330	5349
SKDZ_01G0340	31393
SKDZ_01G0350	525
SKDZ_01G0360	892
SKDZ_01G0370	301
SKDZ_01G0380	1228
SKDZ_01G0390	1223
SKDZ_01G0400	989
SKDZ_01G0410	607
SKDZ_01G0420	6808
SKDZ_01G0430	141
SKDZ_01G0440	472
SKDZ_01G0450	3432
SKDZ_01G0460	7400
SKDZ_01G0470	1636
SKDZ_01G0480	15961
SKDZ_01G0490	1295
SKDZ_01G0500	4205
SKDZ_01G0510	1934
SKDZ_01G0530	5322
SKDZ_01G0540	0
SKDZ_01G0550	2099
SKDZ_01G0570	6904
SKDZ_01G0580	783
SKDZ_01G0590	3928
SKDZ_01G0600	2813
SKDZ_01G0610	22806
SKDZ_01G0620	1520
SKDZ_01G0630	1042
SKDZ_01G0640	698
SKDZ_01G0650	472
SKDZ_01G0660	4903
SKDZ_01G0670	7005
SKDZ_01G0680	76804
SKDZ_01G0690	1946
SKDZ_01G0700	1469
SKDZ_01G0710	3689
SKDZ_01G0720	5983
SKDZ_01G0730	1122
SKDZ_01G0740	3214
SKDZ_01G0750	1204
SKDZ_01G0760	268
SKDZ_01G0770	1277
SKDZ_01G0780	1143
SKDZ_01G0790	14511
SKDZ_01G0800	2108
SKDZ_01G0810	682
SKDZ_01G0820	538
SKDZ_01G0830	337
SKDZ_01G0840	195
SKDZ_01G0850	2702
SKDZ_01G0860	9625
SKDZ_01G0870	0
SKDZ_01G0890	2
SKDZ_02G0010	16
SKDZ_02G0020	73
SKDZ_02G0030	1488
SKDZ_02G0040	1123
