Q0045	1
Q0050	7
Q0055	2
Q0060	0
Q0065	1
Q0070	0
Q0075	0
Q0080	0
Q0085	0
Q0105	0
Q0110	1
Q0115	0
Q0120	6
Q0130	0
Q0140	0
Q0160	0
Q0250	3
Q0255	1
Q0275	0
YAL001C	945
YAL002W	912
YAL003W	63772
YAL005C	26673
YAL007C	4445
YAL008W	752
YAL009W	802
YAL010C	651
YAL011W	843
YAL012W	24378
YAL013W	2012
YAL014C	2178
YAL015C	668
YAL016W	4607
YAL017W	1292
YAL018C	3
YAL019W	2510
YAL020C	778
YAL021C	2321
YAL022C	1884
YAL023C	7582
YAL024C	1089
YAL025C	3978
YAL026C	2194
YAL027W	520
YAL028W	512
YAL029C	2585
YAL030W	1096
YAL031C	941
YAL032C	728
YAL033W	734
YAL034C	640
YAL034W-A	413
YAL035W	12691
YAL036C	3122
YAL037C-A	13
YAL037W	235
YAL038W	242846
YAL039C	1042
YAL040C	2896
YAL041W	2130
YAL042W	5169
YAL043C	2454
YAL044C	4500
YAL044W-A	1089
YAL046C	948
YAL047C	628
YAL048C	307
YAL049C	1513
YAL051W	1206
YAL053W	2396
YAL054C	472
YAL055W	493
YAL056W	1252
YAL058W	1315
YAL059W	2081
YAL060W	2509
YAL061W	1095
YAL062W	1013
YAL063C	433
YAL063C-A	45
YAL064C-A	84
YAL064W	9
YAL064W-B	35
YAL065C	22
YAL067C	101
YAL067W-A	3
YAL068C	5
YAR002C-A	5941
YAR002W	3723
YAR003W	993
YAR007C	1954
YAR008W	635
YAR009C	791
YAR010C	4
YAR014C	2009
YAR015W	7456
YAR018C	795
YAR019C	453
YAR020C	91
YAR023C	152
YAR027W	1420
YAR028W	808
YAR029W	251
YAR031W	630
YAR033W	700
YAR035C-A	0
YAR035W	540
YAR042W	1719
YAR050W	412
YAR064W	87
YAR066W	47
YAR068W	22
YAR071W	135
YBL001C	2171
YBL002W	20151
YBL003C	16381
YBL004W	2316
YBL005W	2440
YBL005W-A	0
YBL005W-B	2406
YBL006C	2142
YBL007C	3973
YBL008W	761
YBL008W-A	0
YBL009W	1571
YBL010C	692
YBL011W	2213
YBL013W	141
YBL014C	951
YBL015W	862
YBL016W	2045
YBL017C	2892
YBL018C	743
YBL019W	370
YBL020W	1999
YBL021C	641
YBL022C	3147
YBL023C	1077
YBL024W	5258
YBL025W	416
YBL026W	1547
YBL027W	64362
YBL028C	2667
YBL029C-A	542
YBL029W	524
YBL030C	15586
YBL031W	990
YBL032W	7058
YBL033C	1372
YBL034C	995
YBL035C	1268
YBL036C	2066
YBL037W	1069
YBL038W	712
YBL039C	5146
YBL039W-B	189
YBL040C	2526
YBL041W	5735
YBL042C	2066
YBL043W	88
YBL044W	22
YBL045C	5359
YBL046W	1082
YBL047C	4759
YBL048W	81
YBL049W	230
YBL050W	2413
YBL051C	3834
YBL052C	1596
YBL054W	2333
YBL055C	1410
YBL056W	6638
YBL057C	1487
YBL058W	3762
YBL059C-A	660
YBL059W	381
YBL060W	665
YBL061C	1513
YBL063W	911
YBL064C	1695
YBL066C	854
YBL067C	2003
YBL068W	3035
YBL069W	1347
YBL071C	292
YBL071C-B	4
YBL071W-A	434
YBL072C	39971
YBL074C	230
YBL075C	825
YBL076C	14351
YBL078C	367
YBL079W	2280
YBL080C	356
YBL081W	2104
YBL082C	2275
YBL084C	1131
YBL085W	2161
YBL086C	910
YBL087C	25305
YBL088C	1194
YBL089W	809
YBL090W	939
YBL091C	5094
YBL091C-A	702
YBL092W	61315
YBL093C	2189
YBL095W	586
YBL097W	353
YBL098W	1070
YBL099W	17535
YBL100W-A	0
YBL100W-B	477
YBL100W-C	10
YBL101C	1246
YBL102W	1722
YBL103C	1062
YBL104C	940
YBL105C	1787
YBL106C	633
YBL107C	1123
YBL108C-A	18
YBL111C	17
YBL112C	0
YBL113C	560
YBR001C	936
YBR002C	1392
YBR003W	1198
YBR004C	858
YBR005W	541
YBR006W	677
YBR007C	1275
YBR008C	922
YBR009C	20689
YBR010W	22278
YBR011C	38863
YBR012W-A	0
YBR012W-B	252
YBR013C	340
YBR014C	2015
YBR015C	4100
YBR016W	2055
YBR017C	3829
YBR018C	125
YBR019C	373
YBR020W	362
YBR021W	734
YBR022W	707
YBR023C	2589
YBR024W	544
YBR025C	22245
YBR026C	1698
YBR027C	1
YBR028C	1505
YBR029C	3351
YBR030W	1624
YBR031W	75329
YBR032W	56
YBR033W	368
YBR034C	4854
YBR035C	2574
YBR036C	3879
YBR037C	699
YBR038W	2426
YBR039W	6030
YBR040W	62
YBR041W	2895
YBR042C	1744
YBR043C	1333
YBR044C	832
YBR045C	184
YBR046C	785
YBR047W	331
YBR048W	43616
YBR049C	3439
YBR050C	78
YBR052C	1985
YBR053C	1471
YBR054W	10065
YBR055C	1462
YBR056W	1244
YBR056W-A	164
YBR057C	1582
YBR058C	2168
YBR058C-A	1911
YBR059C	2339
YBR060C	1783
YBR061C	1915
YBR062C	955
YBR063C	986
YBR065C	617
YBR066C	1130
YBR067C	20736
YBR068C	5603
YBR069C	8529
YBR070C	965
YBR071W	1947
YBR072C-A	4
YBR072W	4424
YBR073W	1943
YBR074W	1948
YBR076W	165
YBR077C	1078
YBR078W	48045
YBR079C	12399
YBR080C	2480
YBR081C	1681
YBR082C	13584
YBR083W	3517
YBR084C-A	46666
YBR084W	5760
YBR085C-A	2337
YBR085W	555
YBR086C	8622
YBR087W	1732
YBR088C	4935
YBR089C-A	658
YBR090C	30
YBR091C	573
YBR092C	14319
YBR093C	924
YBR094W	1015
YBR095C	1098
YBR096W	2509
YBR097W	583
YBR098W	697
YBR101C	2764
YBR102C	1168
YBR103W	903
YBR104W	833
YBR105C	1466
YBR106W	18269
YBR107C	714
YBR108W	962
YBR109C	8633
YBR110W	2015
YBR111C	3311
YBR111W-A	697
YBR112C	5723
YBR114W	950
YBR115C	0
YBR117C	358
YBR118W	105276
YBR119W	1005
YBR120C	530
YBR121C	18224
YBR122C	1780
YBR123C	954
YBR125C	1427
YBR126C	3761
YBR126W-A	4053
YBR127C	23907
YBR128C	295
YBR129C	974
YBR130C	2827
YBR131W	544
YBR132C	440
YBR133C	2900
YBR135W	1473
YBR136W	660
YBR137W	1262
YBR138C	680
YBR139W	2306
YBR140C	2032
YBR141C	986
YBR142W	2985
YBR143C	13641
YBR144C	11
YBR145W	460
YBR146W	2920
YBR147W	77
YBR148W	88
YBR149W	4478
YBR150C	710
YBR151W	4152
YBR152W	354
YBR153W	909
YBR154C	3925
YBR155W	2260
YBR156C	1219
YBR157C	1163
YBR158W	9145
YBR159W	4500
YBR160W	1777
YBR161W	901
YBR162C	21225
YBR162W-A	2896
YBR163W	1135
YBR164C	2644
YBR165W	891
YBR166C	1414
YBR167C	511
YBR168W	746
YBR169C	1473
YBR170C	1269
YBR171W	2485
YBR172C	3517
YBR173C	2756
YBR175W	781
YBR176W	847
YBR177C	3250
YBR179C	1293
YBR180W	157
YBR181C	39379
YBR182C	284
YBR182C-A	29
YBR183W	412
YBR184W	283
YBR185C	891
YBR186W	483
YBR187W	6839
YBR188C	645
YBR189W	79811
YBR191W	43198
YBR192W	762
YBR193C	795
YBR194W	365
YBR195C	1384
YBR196C	37729
YBR196C-A	31
YBR196C-B	134
YBR197C	1275
YBR198C	2765
YBR199W	3878
YBR200W	1289
YBR200W-A	8
YBR201C-A	159
YBR201W	773
YBR202W	2257
YBR203W	239
YBR204C	908
YBR205W	3313
YBR207W	2350
YBR208C	948
YBR209W	166
YBR210W	876
YBR211C	572
YBR212W	1459
YBR213W	372
YBR214W	1662
YBR215W	1683
YBR216C	1106
YBR217W	652
YBR218C	3847
YBR219C	2
YBR220C	992
YBR221C	10716
YBR221W-A	2
YBR222C	2075
YBR223C	513
YBR225W	624
YBR227C	1153
YBR228W	483
YBR229C	2285
YBR230C	1351
YBR230W-A	370
YBR231C	798
YBR233W	941
YBR233W-A	598
YBR234C	3858
YBR235W	1023
YBR236C	1691
YBR237W	1016
YBR238C	1396
YBR239C	818
YBR240C	159
YBR241C	740
YBR242W	1509
YBR243C	1815
YBR244W	1579
YBR245C	2937
YBR246W	2348
YBR247C	3815
YBR248C	3063
YBR249C	10978
YBR250W	211
YBR251W	957
YBR252W	2796
YBR253W	1093
YBR254C	671
YBR255C-A	418
YBR255W	563
YBR256C	1579
YBR257W	757
YBR258C	163
YBR259W	772
YBR260C	1670
YBR261C	2624
YBR262C	654
YBR263W	7101
YBR264C	608
YBR265W	2300
YBR266C	0
YBR267W	1297
YBR268W	1148
YBR269C	1435
YBR270C	334
YBR271W	989
YBR272C	1141
YBR273C	1544
YBR274W	717
YBR275C	1325
YBR276C	1518
YBR278W	981
YBR279W	2784
YBR280C	352
YBR281C	1073
YBR282W	724
YBR283C	10592
YBR284W	148
YBR285W	71
YBR286W	21394
YBR287W	1768
YBR288C	1892
YBR289W	1265
YBR290W	1062
YBR291C	489
YBR292C	146
YBR293W	794
YBR294W	585
YBR295W	578
YBR296C	89
YBR296C-A	1
YBR297W	121
YBR298C	311
YBR298C-A	0
YBR299W	41
YBR301W	90
YBR302C	52
YCL001W	2755
YCL001W-A	79
YCL001W-B	106
YCL002C	1186
YCL004W	774
YCL005W	1025
YCL005W-A	3020
YCL008C	1616
YCL009C	15444
YCL010C	799
YCL011C	4112
YCL012C	595
YCL014W	1457
YCL016C	684
YCL017C	2599
YCL018W	0
YCL019W	3
YCL020W	0
YCL021W-A	292
YCL024W	802
YCL025C	1104
YCL026C-A	59
YCL026C-B	235
YCL027W	729
YCL028W	3573
YCL029C	1349
YCL030C	8188
YCL031C	2560
YCL032W	1013
YCL033C	1016
YCL034W	2195
YCL035C	3356
YCL036W	1084
YCL037C	605
YCL038C	735
YCL039W	1322
YCL040W	4214
YCL042W	17
YCL043C	31620
YCL044C	1399
YCL045C	6003
YCL047C	722
YCL048W	16
YCL048W-A	39
YCL049C	637
YCL050C	9779
YCL051W	1145
YCL052C	1316
YCL054W	2543
YCL054W-A	1
YCL055W	1095
YCL056C	474
YCL057C-A	2192
YCL057W	3007
YCL058C	0
YCL058W-A	0
YCL059C	4185
YCL061C	1057
YCL063W	1249
YCL064C	19618
YCL066W	0
YCL067C	0
YCL068C	0
YCL069W	3
YCL073C	0
YCR001W	99
YCR002C	3179
YCR003W	737
YCR004C	3963
YCR005C	1297
YCR006C	137
YCR007C	334
YCR008W	3130
YCR009C	4745
YCR010C	89
YCR011C	2348
YCR012W	180111
YCR014C	477
YCR015C	373
YCR016W	2697
YCR017C	2554
YCR018C	1006
YCR019W	557
YCR020C	343
YCR020C-A	510
YCR020W-B	623
YCR021C	521
YCR022C	45
YCR023C	2246
YCR024C	528
YCR024C-A	8923
YCR024C-B	14979
YCR025C	78
YCR026C	1080
YCR027C	567
YCR028C	1202
YCR028C-A	4316
YCR030C	3033
YCR031C	66225
YCR032W	728
YCR033W	2089
YCR034W	6804
YCR035C	2444
YCR036W	1520
YCR037C	1656
YCR038C	380
YCR039C	0
YCR040W	0
YCR041W	0
YCR042C	1285
YCR043C	1780
YCR044C	1534
YCR045C	939
YCR046C	2585
YCR047C	1269
YCR048W	2336
YCR050C	2
YCR051W	3223
YCR052W	3313
YCR053W	18446
YCR054C	718
YCR057C	2714
YCR059C	3117
YCR060W	933
YCR061W	1031
YCR063W	329
YCR065W	2065
YCR066W	536
YCR067C	3002
YCR068W	694
YCR069W	3743
YCR071C	757
YCR072C	1639
YCR073C	944
YCR073W-A	1640
YCR075C	929
YCR075W-A	498
YCR076C	654
YCR077C	3302
YCR079W	458
YCR081W	638
YCR082W	1869
YCR083W	860
YCR084C	10339
YCR085W	23
YCR086W	705
YCR087C-A	1716
YCR088W	6044
YCR089W	1247
YCR090C	1136
YCR091W	398
YCR092C	1039
YCR093W	2349
YCR094W	1653
YCR095C	811
YCR095W-A	78
YCR096C	0
YCR097W	0
YCR098C	111
YCR099C	84
YCR100C	133
YCR101C	59
YCR102C	152
YCR104W	31
YCR105W	309
YCR106W	309
YCR107W	362
YCR108C	0
YDL001W	694
YDL002C	1647
YDL003W	2248
YDL004W	4610
YDL005C	2449
YDL006W	953
YDL007C-A	0
YDL007W	4221
YDL008W	960
YDL009C	81
YDL010W	601
YDL012C	2173
YDL013W	873
YDL014W	29383
YDL015C	6061
YDL017W	367
YDL018C	1199
YDL019C	1477
YDL020C	2786
YDL021W	370
YDL022C-A	2
YDL022W	7103
YDL024C	132
YDL025C	1335
YDL027C	1090
YDL028C	1037
YDL029W	7104
YDL030W	699
YDL031W	3318
YDL033C	478
YDL035C	1435
YDL036C	1080
YDL037C	293
YDL039C	1056
YDL040C	5884
YDL042C	1190
YDL043C	872
YDL044C	562
YDL045C	976
YDL045W-A	1230
YDL046W	4491
YDL047W	3113
YDL048C	1150
YDL049C	259
YDL051W	7918
YDL052C	3607
YDL053C	2500
YDL054C	723
YDL055C	77427
YDL056W	1165
YDL057W	301
YDL058W	2780
YDL059C	289
YDL060W	3245
YDL061C	15806
YDL063C	2014
YDL064W	1998
YDL065C	1772
YDL066W	5100
YDL067C	2198
YDL069C	497
YDL070W	5360
YDL072C	4282
YDL073W	1710
YDL074C	3292
YDL075W	42583
YDL076C	955
YDL077C	969
YDL078C	2654
YDL079C	387
YDL080C	622
YDL081C	55914
YDL082W	33525
YDL083C	38522
YDL084W	23997
YDL085C-A	1437
YDL085W	101
YDL086W	3273
YDL087C	305
YDL088C	2153
YDL089W	967
YDL090C	1101
YDL091C	831
YDL092W	2166
YDL093W	1608
YDL095W	5562
YDL097C	7894
YDL098C	387
YDL099W	3030
YDL100C	10951
YDL101C	1070
YDL102W	1444
YDL103C	2361
YDL104C	340
YDL105W	538
YDL106C	1493
YDL107W	559
YDL108W	956
YDL109C	356
YDL110C	731
YDL111C	3152
YDL112W	2020
YDL113C	759
YDL114W	16
YDL115C	779
YDL116W	2328
YDL117W	1920
YDL119C	478
YDL120W	1568
YDL121C	2213
YDL122W	3591
YDL123W	1167
YDL124W	8085
YDL125C	5762
YDL126C	12822
YDL127W	1729
YDL128W	3704
YDL129W	511
YDL130W	46429
YDL130W-A	1097
YDL131W	5578
YDL132W	2984
YDL133C-A	19130
YDL133W	1081
YDL134C	3881
YDL135C	2215
YDL136W	19080
YDL137W	9729
YDL138W	881
YDL139C	477
YDL140C	6380
YDL141W	2371
YDL142C	695
YDL143W	8459
YDL144C	987
YDL145C	5637
YDL146W	1026
YDL147W	5716
YDL148C	4320
YDL149W	532
YDL150W	2814
YDL153C	2966
YDL154W	325
YDL155W	2195
YDL156W	431
YDL157C	2426
YDL159W	702
YDL159W-A	31
YDL160C	2565
YDL160C-A	588
YDL161W	2108
YDL164C	1029
YDL165W	1234
YDL166C	2060
YDL167C	2652
YDL168W	2579
YDL169C	107
YDL170W	1080
YDL171C	2677
YDL173W	2750
YDL174C	2107
YDL175C	585
YDL176W	1080
YDL177C	561
YDL178W	2076
YDL179W	1321
YDL180W	832
YDL181W	1378
YDL182W	7189
YDL183C	270
YDL184C	42339
YDL185W	14912
YDL186W	146
YDL188C	2083
YDL189W	2010
YDL190C	2312
YDL191W	31181
YDL192W	20358
YDL193W	2403
YDL194W	285
YDL195W	6338
YDL197C	1604
YDL198C	1335
YDL199C	267
YDL200C	495
YDL201W	2518
YDL202W	1248
YDL203C	1099
YDL204W	844
YDL205C	1181
YDL206W	467
YDL207W	1636
YDL208W	7914
YDL209C	486
YDL210W	163
YDL211C	349
YDL212W	4018
YDL213C	3680
YDL214C	235
YDL215C	1623
YDL216C	358
YDL217C	794
YDL218W	198
YDL219W	1626
YDL220C	723
YDL222C	275
YDL223C	662
YDL224C	2665
YDL225W	1897
YDL226C	4597
YDL227C	2118
YDL229W	81253
YDL230W	624
YDL231C	1578
YDL232W	1778
YDL233W	578
YDL234C	813
YDL235C	2235
YDL236W	3077
YDL237W	2523
YDL238C	279
YDL239C	410
YDL240W	838
YDL241W	508
YDL242W	76
YDL243C	255
YDL244W	59
YDL245C	63
YDL246C	8
YDL247W	10
YDL248W	427
YDR001C	2844
YDR002W	16095
YDR003W	679
YDR003W-A	107
YDR004W	995
YDR005C	1225
YDR006C	2327
YDR007W	2012
YDR009W	155
YDR010C	33
YDR011W	11548
YDR012W	33314
YDR013W	776
YDR014W	478
YDR014W-A	49
YDR016C	740
YDR017C	2153
YDR018C	79
YDR019C	2448
YDR020C	788
YDR021W	874
YDR022C	458
YDR023W	16716
YDR025W	37337
YDR026C	1617
YDR027C	1016
YDR028C	2995
YDR029W	103
YDR030C	281
YDR031W	487
YDR032C	4399
YDR033W	71180
YDR034C	1819
YDR034C-A	6
YDR034C-C	0
YDR034C-D	382
YDR034W-B	37
YDR035W	4603
YDR036C	2105
YDR037W	21697
YDR038C	305
YDR039C	1
YDR040C	426
YDR041W	1290
YDR042C	100
YDR043C	715
YDR044W	3666
YDR045C	1904
YDR046C	2773
YDR047W	2484
YDR049W	1139
YDR050C	107634
YDR051C	1513
YDR052C	2317
YDR054C	2795
YDR055W	5578
YDR056C	2837
YDR057W	941
YDR058C	323
YDR059C	488
YDR060W	7234
YDR061W	902
YDR062W	8436
YDR063W	2248
YDR064W	55729
YDR065W	484
YDR066C	376
YDR067C	803
YDR068W	1728
YDR069C	873
YDR070C	201
YDR071C	4271
YDR072C	2546
YDR073W	1493
YDR074W	3755
YDR075W	867
YDR076W	362
YDR077W	61565
YDR078C	416
YDR079C-A	512
YDR079W	604
YDR080W	853
YDR081C	1480
YDR082W	689
YDR083W	2404
YDR084C	1924
YDR085C	450
YDR086C	7889
YDR087C	2346
YDR088C	630
YDR089W	2162
YDR090C	1164
YDR091C	7265
YDR092W	2650
YDR093W	2935
YDR096W	1019
YDR097C	1302
YDR098C	2949
YDR098C-A	0
YDR098C-B	390
YDR099W	9933
YDR100W	1525
YDR101C	3886
YDR102C	43
YDR103W	1689
YDR104C	482
YDR105C	1277
YDR106W	62
YDR107C	1155
YDR108W	1076
YDR109C	635
YDR110W	978
YDR111C	875
YDR113C	1325
YDR114C	3
YDR115W	439
YDR116C	1437
YDR117C	1410
YDR118W	618
YDR119W	3064
YDR119W-A	31
YDR120C	3627
YDR121W	1575
YDR122W	1744
YDR123C	677
YDR124W	276
YDR125C	171
YDR126W	493
YDR127W	2859
YDR128W	1155
YDR129C	4845
YDR130C	653
YDR131C	602
YDR132C	561
YDR135C	3398
YDR137W	1071
YDR138W	1141
YDR139C	1361
YDR140W	1067
YDR141C	1447
YDR142C	594
YDR143C	1683
YDR144C	4006
YDR145W	3215
YDR146C	2402
YDR147W	1130
YDR148C	3387
YDR150W	3148
YDR151C	1964
YDR152W	2766
YDR153C	1996
YDR155C	63165
YDR156W	2352
YDR157W	19
YDR158W	13440
YDR159W	1479
YDR160W	706
YDR161W	2940
YDR162C	1063
YDR163W	705
YDR164C	1722
YDR165W	4261
YDR166C	1530
YDR167W	1485
YDR168W	2635
YDR169C	1579
YDR169C-A	19
YDR170C	3380
YDR170W-A	590
YDR171W	1629
YDR172W	11204
YDR173C	680
YDR174W	8300
YDR175C	1022
YDR176W	1869
YDR177W	3077
YDR178W	1670
YDR179C	442
YDR179W-A	649
YDR180W	826
YDR181C	1044
YDR182W	1548
YDR182W-A	26
YDR183W	648
YDR184C	1493
YDR185C	326
YDR186C	2143
YDR188W	6325
YDR189W	3157
YDR190C	5085
YDR191W	404
YDR192C	961
YDR194C	4584
YDR194W-A	0
YDR195W	853
YDR196C	947
YDR197W	815
YDR198C	847
YDR200C	1080
YDR201W	469
YDR202C	868
YDR204W	1211
YDR205W	1355
YDR206W	2206
YDR207C	1916
YDR208W	2991
YDR209C	857
YDR210C-C	0
YDR210C-D	548
YDR210W	0
YDR210W-A	0
YDR210W-B	170
YDR211W	4490
YDR212W	7939
YDR213W	1036
YDR214W	5721
YDR215C	39
YDR216W	469
YDR217C	887
YDR218C	62
YDR219C	1270
YDR221W	1491
YDR222W	2290
YDR223W	396
YDR224C	19797
YDR225W	20726
YDR226W	21791
YDR227W	2285
YDR228C	1725
YDR229W	880
YDR231C	595
YDR232W	6139
YDR233C	16789
YDR234W	2061
YDR235W	966
YDR236C	860
YDR237W	1109
YDR238C	8116
YDR239C	1326
YDR240C	1020
YDR242W	541
YDR243C	512
YDR244W	1087
YDR245W	3834
YDR246W	1636
YDR246W-A	50
YDR247W	531
YDR248C	797
YDR249C	468
YDR251W	2898
YDR252W	223
YDR253C	458
YDR254W	533
YDR255C	527
YDR256C	467
YDR257C	1737
YDR258C	3227
YDR259C	267
YDR260C	679
YDR261C	2682
YDR261C-C	0
YDR261C-D	827
YDR261W-A	0
YDR261W-B	494
YDR262W	2018
YDR263C	373
YDR264C	4853
YDR265W	754
YDR266C	2180
YDR267C	1176
YDR268W	800
YDR270W	970
YDR272W	2261
YDR273W	257
YDR274C	267
YDR275W	670
YDR276C	6792
YDR277C	408
YDR278C	0
YDR279W	924
YDR280W	2251
YDR281C	118
YDR282C	438
YDR283C	1216
YDR284C	1645
YDR285W	422
YDR286C	414
YDR287W	714
YDR288W	954
YDR289C	966
YDR291W	1145
YDR292C	2447
YDR293C	3658
YDR294C	2813
YDR295C	1142
YDR296W	1108
YDR297W	4124
YDR298C	4246
YDR299W	3523
YDR300C	2823
YDR301W	1219
YDR302W	908
YDR303C	2723
YDR304C	6053
YDR305C	610
YDR306C	907
YDR307W	1198
YDR308C	899
YDR309C	4416
YDR310C	2473
YDR311W	1102
YDR312W	1375
YDR313C	627
YDR314C	259
YDR315C	375
YDR316W	856
YDR316W-A	0
YDR316W-B	1
YDR317W	428
YDR318W	544
YDR319C	558
YDR320C	1557
YDR320C-A	796
YDR321W	6883
YDR322C-A	1664
YDR322W	1196
YDR323C	574
YDR324C	3153
YDR325W	1113
YDR326C	3058
YDR328C	5571
YDR329C	1769
YDR330W	1207
YDR331W	1872
YDR332W	768
YDR333C	2202
YDR334W	1503
