SKDZ_01G0010	0
SKDZ_01G0020	1
SKDZ_01G0030	109
SKDZ_01G0040	9
SKDZ_01G0050	352
SKDZ_01G0060	1273
SKDZ_01G0070	3002
SKDZ_01G0080	180
SKDZ_01G0100	1405
SKDZ_01G0110	1122
SKDZ_01G0120	909
SKDZ_01G0130	81
SKDZ_01G0140	2288
SKDZ_01G0150	786
SKDZ_01G0160	1608
SKDZ_01G0170	432
SKDZ_01G0190	798
SKDZ_01G0200	898
SKDZ_01G0210	1075
SKDZ_01G0220	2956
SKDZ_01G0230	2974
SKDZ_01G0250	2759
SKDZ_01G0260	3584
SKDZ_01G0270	5353
SKDZ_01G0280	2918
SKDZ_01G0290	288300
SKDZ_01G0320	142
SKDZ_01G0330	251
SKDZ_01G0340	8350
SKDZ_01G0350	414
SKDZ_01G0360	1640
SKDZ_01G0370	125
SKDZ_01G0380	418
SKDZ_01G0390	1238
SKDZ_01G0400	810
SKDZ_01G0410	1231
SKDZ_01G0420	1220
SKDZ_01G0430	147
SKDZ_01G0440	515
SKDZ_01G0450	1735
SKDZ_01G0460	387
SKDZ_01G0470	686
SKDZ_01G0480	6519
SKDZ_01G0490	546
SKDZ_01G0500	1232
SKDZ_01G0510	386
SKDZ_01G0530	685
SKDZ_01G0540	2
SKDZ_01G0550	1558
SKDZ_01G0570	7374
SKDZ_01G0580	534
SKDZ_01G0590	5403
SKDZ_01G0600	3670
SKDZ_01G0610	23409
SKDZ_01G0620	583
SKDZ_01G0630	779
SKDZ_01G0640	523
SKDZ_01G0650	1050
SKDZ_01G0660	7764
SKDZ_01G0670	418457
SKDZ_01G0680	129269
SKDZ_01G0690	963
SKDZ_01G0700	571
SKDZ_01G0710	2211
SKDZ_01G0720	10117
SKDZ_01G0730	1282
SKDZ_01G0740	3063
SKDZ_01G0750	559
SKDZ_01G0760	309
SKDZ_01G0770	754
SKDZ_01G0780	699
SKDZ_01G0790	1609
SKDZ_01G0800	420
SKDZ_01G0810	804
SKDZ_01G0820	466
SKDZ_01G0830	1676
SKDZ_01G0840	194
SKDZ_01G0850	1367
SKDZ_01G0860	2839
SKDZ_01G0870	0
SKDZ_01G0890	3
SKDZ_02G0010	15
SKDZ_02G0020	100
SKDZ_02G0030	1137
SKDZ_02G0040	953
SKDZ_02G0050	1539
