Q0045	0
Q0050	4
Q0055	3
Q0060	0
Q0065	0
Q0070	0
Q0075	0
Q0080	0
Q0085	0
Q0105	0
Q0110	0
Q0115	0
Q0120	0
Q0130	1
Q0140	0
Q0160	0
Q0250	2
Q0255	0
Q0275	2
YAL001C	841
YAL002W	1040
YAL003W	48001
YAL005C	255071
YAL007C	2626
YAL008W	1969
YAL009W	773
YAL010C	718
YAL011W	513
YAL012W	15657
YAL013W	1718
YAL014C	2203
YAL015C	690
YAL016W	4647
YAL017W	3212
YAL018C	27
YAL019W	920
YAL020C	773
YAL021C	1708
YAL022C	1486
YAL023C	5488
YAL024C	743
YAL025C	496
YAL026C	1404
YAL027W	597
YAL028W	1402
YAL029C	1397
YAL030W	1974
YAL031C	998
YAL032C	629
YAL033W	286
YAL034C	1803
YAL034W-A	214
YAL035W	4372
YAL036C	656
YAL037C-A	8
YAL037W	240
YAL038W	169979
YAL039C	1427
YAL040C	2153
YAL041W	1788
YAL042W	3450
YAL043C	1863
YAL044C	4428
YAL044W-A	998
YAL046C	799
YAL047C	502
YAL048C	334
YAL049C	2387
YAL051W	1479
YAL053W	3218
YAL054C	862
YAL055W	532
YAL056W	929
YAL058W	1036
YAL059W	287
YAL060W	10540
YAL061W	3705
YAL062W	1543
YAL063C	389
YAL063C-A	30
YAL064C-A	93
YAL064W	13
YAL064W-B	33
YAL065C	38
YAL067C	131
YAL067W-A	1
YAL068C	0
YAR002C-A	3147
YAR002W	1791
YAR003W	647
YAR007C	1838
YAR008W	144
YAR009C	794
YAR010C	10
YAR014C	954
YAR015W	1456
YAR018C	426
YAR019C	688
YAR020C	165
YAR023C	264
YAR027W	2443
YAR028W	1001
YAR029W	331
YAR031W	480
YAR033W	552
YAR035C-A	1
YAR035W	674
YAR042W	1843
YAR050W	346
YAR064W	22
YAR066W	16
YAR068W	13
YAR071W	81
YBL001C	3268
YBL002W	6024
YBL003C	5712
YBL004W	513
YBL005W	2014
YBL005W-A	0
YBL005W-B	2275
YBL006C	1920
YBL007C	4364
YBL008W	504
YBL008W-A	5
YBL009W	334
YBL010C	362
YBL011W	1946
YBL013W	115
YBL014C	458
YBL015W	1549
YBL016W	579
YBL017C	2226
YBL018C	169
YBL019W	504
YBL020W	1003
YBL021C	488
YBL022C	5152
YBL023C	692
YBL024W	1254
YBL025W	297
YBL026W	782
YBL027W	6544
YBL028C	259
YBL029C-A	875
YBL029W	486
YBL030C	11160
YBL031W	446
YBL032W	3117
YBL033C	1563
YBL034C	586
YBL035C	307
YBL036C	1339
YBL037W	804
YBL038W	874
YBL039C	276
YBL039W-B	302
YBL040C	2267
YBL041W	7947
YBL042C	380
YBL043W	216
YBL044W	16
YBL045C	5978
YBL046W	714
YBL047C	5620
YBL048W	106
YBL049W	406
YBL050W	3464
YBL051C	2829
YBL052C	539
YBL054W	244
YBL055C	788
YBL056W	5943
YBL057C	1156
YBL058W	5285
YBL059C-A	932
YBL059W	415
YBL060W	596
YBL061C	1175
YBL063W	639
YBL064C	7671
YBL066C	712
YBL067C	1347
YBL068W	951
YBL069W	1096
YBL071C	81
YBL071C-B	0
YBL071W-A	159
YBL072C	4523
YBL074C	158
YBL075C	16176
YBL076C	2687
YBL078C	1731
YBL079W	976
YBL080C	427
YBL081W	722
YBL082C	384
YBL084C	1074
YBL085W	1364
YBL086C	1183
YBL087C	2877
YBL088C	1008
YBL089W	608
YBL090W	1063
YBL091C	3060
YBL091C-A	1723
YBL092W	5691
YBL093C	1391
YBL095W	608
YBL097W	205
YBL098W	759
YBL099W	16848
YBL100W-A	0
YBL100W-B	441
YBL100W-C	33
YBL101C	2572
YBL102W	2020
YBL103C	713
YBL104C	600
YBL105C	1392
YBL106C	468
YBL107C	1340
YBL108C-A	5
YBL111C	3
YBL112C	0
YBL113C	456
YBR001C	2344
YBR002C	859
YBR003W	1821
YBR004C	544
YBR005W	862
YBR006W	1985
YBR007C	1154
YBR008C	510
YBR009C	6176
YBR010W	7078
YBR011C	22881
YBR012W-A	0
YBR012W-B	156
YBR013C	707
YBR014C	2062
YBR015C	2608
YBR016W	2215
YBR017C	2151
YBR018C	439
YBR019C	576
YBR020W	264
YBR021W	411
YBR022W	1029
YBR023C	1729
YBR024W	888
YBR025C	20342
YBR026C	3873
YBR027C	0
YBR028C	640
YBR029C	1934
YBR030W	642
YBR031W	9188
YBR032W	55
YBR033W	444
YBR034C	1718
YBR035C	3907
YBR036C	3839
YBR037C	840
YBR038W	969
YBR039W	6589
YBR040W	19
YBR041W	2527
YBR042C	1072
YBR043C	782
YBR044C	840
YBR045C	425
YBR046C	1700
YBR047W	400
YBR048W	5039
YBR049C	2073
YBR050C	157
YBR052C	7914
YBR053C	4317
YBR054W	40736
YBR055C	928
YBR056W	3434
YBR056W-A	225
YBR057C	858
YBR058C	1634
YBR058C-A	1417
YBR059C	3316
YBR060C	966
YBR061C	479
YBR062C	1899
YBR063C	910
YBR065C	511
YBR066C	742
YBR067C	49175
YBR068C	5580
YBR069C	2683
YBR070C	638
YBR071W	1595
YBR072C-A	10
YBR072W	397534
YBR073W	697
YBR074W	1068
YBR076W	368
YBR077C	1160
YBR078W	17168
YBR079C	3387
YBR080C	2577
YBR081C	1113
YBR082C	28646
YBR083W	1384
YBR084C-A	5936
YBR084W	507
YBR085C-A	18147
YBR085W	282
YBR086C	5394
YBR087W	998
YBR088C	912
YBR089C-A	947
YBR090C	45
YBR091C	469
YBR092C	2748
YBR093C	521
YBR094W	638
YBR095C	707
YBR096W	2898
YBR097W	668
YBR098W	763
YBR101C	13399
YBR102C	963
YBR103W	766
YBR104W	131
YBR105C	1980
YBR106W	8485
YBR107C	703
YBR108W	1770
YBR109C	8036
YBR110W	1934
YBR111C	5864
YBR111W-A	966
YBR112C	3392
YBR114W	1451
YBR115C	0
YBR117C	2772
YBR118W	63236
YBR119W	760
YBR120C	671
YBR121C	4150
YBR122C	1935
YBR123C	613
YBR125C	875
YBR126C	29853
YBR126W-A	5226
YBR127C	12085
YBR128C	567
YBR129C	647
YBR130C	1650
YBR131W	397
YBR132C	1088
YBR133C	1363
YBR135W	946
YBR136W	705
YBR137W	2651
YBR138C	427
YBR139W	7354
YBR140C	2349
YBR141C	479
YBR142W	432
YBR143C	3979
YBR144C	4
YBR145W	625
YBR146W	2507
YBR147W	385
YBR148W	139
YBR149W	11086
YBR150C	796
YBR151W	3583
YBR152W	185
YBR153W	492
YBR154C	1640
YBR155W	905
YBR156C	633
YBR157C	982
YBR158W	4854
YBR159W	2943
YBR160W	1968
YBR161W	760
YBR162C	3383
YBR162W-A	1280
YBR163W	588
YBR164C	1534
YBR165W	785
YBR166C	872
YBR167C	422
YBR168W	602
YBR169C	21440
YBR170C	2248
YBR171W	1587
YBR172C	1589
YBR173C	4405
YBR175W	668
YBR176W	606
YBR177C	5898
YBR179C	1098
YBR180W	148
YBR181C	4201
YBR182C	305
YBR182C-A	48
YBR183W	1897
YBR184W	141
YBR185C	976
YBR186W	222
YBR187W	1549
YBR188C	445
YBR189W	5828
YBR191W	3735
YBR192W	532
YBR193C	913
YBR194W	426
YBR195C	625
YBR196C	34867
YBR196C-A	37
YBR196C-B	167
YBR197C	614
YBR198C	1699
YBR199W	4474
YBR200W	966
YBR200W-A	13
YBR201C-A	142
YBR201W	968
YBR202W	864
YBR203W	370
YBR204C	1425
YBR205W	1624
YBR207W	2058
YBR208C	630
YBR209W	262
YBR210W	578
YBR211C	489
YBR212W	2100
YBR213W	178
YBR214W	7008
YBR215W	1249
YBR216C	989
YBR217W	527
YBR218C	3577
YBR219C	2
YBR220C	489
YBR221C	6462
YBR221W-A	5
YBR222C	2986
YBR223C	671
YBR225W	825
YBR227C	775
YBR228W	432
YBR229C	2235
YBR230C	5540
YBR230W-A	751
YBR231C	842
YBR233W	682
YBR233W-A	244
YBR234C	4254
YBR235W	830
YBR236C	1552
YBR237W	930
YBR238C	369
YBR239C	485
YBR240C	238
YBR241C	2743
YBR242W	406
YBR243C	1244
YBR244W	512
YBR245C	1290
YBR246W	1734
YBR247C	574
YBR248C	1206
YBR249C	1023
YBR250W	377
YBR251W	754
YBR252W	1105
YBR253W	1078
YBR254C	366
YBR255C-A	454
YBR255W	502
YBR256C	1611
YBR257W	434
YBR258C	181
YBR259W	489
YBR260C	1735
YBR261C	1811
YBR262C	754
YBR263W	2041
YBR264C	516
YBR265W	805
YBR266C	0
YBR267W	242
YBR268W	1006
YBR269C	3445
YBR270C	325
YBR271W	251
YBR272C	1321
YBR273C	2099
YBR274W	640
YBR275C	482
