SKDZ_01G0010	0
SKDZ_01G0020	2
SKDZ_01G0030	85
SKDZ_01G0040	4
SKDZ_01G0050	409
SKDZ_01G0060	2511
SKDZ_01G0070	2526
SKDZ_01G0080	232
SKDZ_01G0100	1186
SKDZ_01G0110	1428
SKDZ_01G0120	940
SKDZ_01G0130	62
SKDZ_01G0140	2240
SKDZ_01G0150	770
SKDZ_01G0160	1650
SKDZ_01G0170	409
SKDZ_01G0190	831
SKDZ_01G0200	879
SKDZ_01G0210	1037
SKDZ_01G0220	2741
SKDZ_01G0230	3039
SKDZ_01G0250	2883
SKDZ_01G0260	3679
SKDZ_01G0270	6557
SKDZ_01G0280	2827
SKDZ_01G0290	266374
SKDZ_01G0320	155
SKDZ_01G0330	439
SKDZ_01G0340	10611
SKDZ_01G0350	435
SKDZ_01G0360	2146
SKDZ_01G0370	149
SKDZ_01G0380	679
SKDZ_01G0390	1329
SKDZ_01G0400	921
SKDZ_01G0410	925
SKDZ_01G0420	1861
SKDZ_01G0430	321
SKDZ_01G0440	525
SKDZ_01G0450	1815
SKDZ_01G0460	518
SKDZ_01G0470	928
SKDZ_01G0480	7823
SKDZ_01G0490	507
SKDZ_01G0500	1467
SKDZ_01G0510	511
SKDZ_01G0530	1065
SKDZ_01G0540	1
SKDZ_01G0550	1911
SKDZ_01G0570	7904
SKDZ_01G0580	576
SKDZ_01G0590	5694
SKDZ_01G0600	3572
SKDZ_01G0610	25323
SKDZ_01G0620	653
SKDZ_01G0630	799
SKDZ_01G0640	483
SKDZ_01G0650	900
SKDZ_01G0660	7967
SKDZ_01G0670	395948
SKDZ_01G0680	135873
SKDZ_01G0690	974
SKDZ_01G0700	766
SKDZ_01G0710	2460
SKDZ_01G0720	9372
SKDZ_01G0730	1174
SKDZ_01G0740	2408
SKDZ_01G0750	398
SKDZ_01G0760	269
SKDZ_01G0770	735
SKDZ_01G0780	741
SKDZ_01G0790	2379
SKDZ_01G0800	419
SKDZ_01G0810	815
SKDZ_01G0820	621
SKDZ_01G0830	2191
SKDZ_01G0840	171
SKDZ_01G0850	1350
SKDZ_01G0860	5571
SKDZ_01G0870	0
SKDZ_01G0890	3
SKDZ_02G0010	22
SKDZ_02G0020	78
SKDZ_02G0030	1234
SKDZ_02G0040	951
SKDZ_02G0050	1715
SKDZ_02G0060	962
SKDZ_02G0070	1227
SKDZ_02G0080	1344
SKDZ_02G0090	2269
SKDZ_02G0110	34050
SKDZ_02G0120	947
SKDZ_02G0130	339
SKDZ_02G0140	1862
SKDZ_02G0150	1516
SKDZ_02G0160	43740
SKDZ_02G0170	1653
SKDZ_02G0180	5289
SKDZ_02G0190	1364
SKDZ_02G0200	785
SKDZ_02G0210	392
SKDZ_02G0220	11858
SKDZ_02G0230	764
SKDZ_02G0240	1370
SKDZ_02G0250	1067
SKDZ_02G0260	3280
SKDZ_02G0270	1478
SKDZ_02G0280	620
SKDZ_02G0290	1964
SKDZ_02G0300	1906
SKDZ_02G0320	3391
SKDZ_02G0330	34771
SKDZ_02G0340	81
SKDZ_02G0360	44846
SKDZ_02G0370	738
SKDZ_02G0390	980
SKDZ_02G0400	985
SKDZ_02G0410	830
SKDZ_02G0420	540
SKDZ_02G0440	4211
SKDZ_02G0450	848
SKDZ_02G0460	790
SKDZ_02G0470	146
SKDZ_02G0480	1049
SKDZ_02G0485	558
SKDZ_02G0490	2804
SKDZ_02G0500	1488
SKDZ_02G0510	5921
SKDZ_02G0520	259
SKDZ_02G0530	60
SKDZ_02G0540	510
SKDZ_02G0550	5213
SKDZ_02G0560	4727
SKDZ_02G0570	324
SKDZ_02G0580	6103
SKDZ_02G0590	1007
SKDZ_02G0600	7741
SKDZ_02G0610	97
SKDZ_02G0620	123
SKDZ_02G0630	12306
SKDZ_02G0640	5485
SKDZ_02G0650	123
SKDZ_02G0660	705
SKDZ_02G0680	1272
SKDZ_02G0690	1001
SKDZ_02G0700	3225
SKDZ_02G0710	1149
SKDZ_02G0720	1006
SKDZ_02G0730	898
SKDZ_02G0740	6729
SKDZ_02G0750	981
SKDZ_02G0760	52175
SKDZ_02G0770	1024
SKDZ_02G0780	681
SKDZ_02G0790	313
SKDZ_02G0800	30854
SKDZ_02G0810	1128
SKDZ_02G0820	289
SKDZ_02G0830	904
SKDZ_02G0840	843
SKDZ_02G0850	6222
SKDZ_02G0860	353
SKDZ_02G0870	1617
SKDZ_02G0880	416
SKDZ_02G0890	178
SKDZ_02G0900	5127
SKDZ_02G0910	4530
SKDZ_02G0920	4941
SKDZ_02G0930	119
SKDZ_02G0940	55
SKDZ_02G0960	1335
SKDZ_02G0970	883
SKDZ_02G0980	1052
SKDZ_02G0990	370
SKDZ_02G1000	4012
SKDZ_02G1010	1495
SKDZ_02G1030	749
SKDZ_02G1040	352
SKDZ_02G1050	9686
SKDZ_02G1060	8120
SKDZ_02G1070	3587
SKDZ_02G1080	735
SKDZ_02G1090	941
SKDZ_02G1100	4716
SKDZ_02G1110	1347
SKDZ_02G1120	1250
SKDZ_02G1130	2160
SKDZ_02G1140	1006
SKDZ_02G1150	1018
SKDZ_02G1160	14340
SKDZ_02G1170	32082
SKDZ_02G1180	35761
SKDZ_02G1190	1614
SKDZ_02G1200	3338
SKDZ_02G1210	3092
SKDZ_02G1220	1361
SKDZ_02G1230	2029
SKDZ_02G1240	1174
SKDZ_02G1250	1232
SKDZ_02G1260	340
SKDZ_02G1270	397
SKDZ_02G1280	2333
SKDZ_02G1290	2164
SKDZ_02G1300	30454
SKDZ_02G1310	1623
SKDZ_02G1320	1174
SKDZ_02G1330	2490
SKDZ_02G1340	514
SKDZ_02G1350	33244
SKDZ_02G1360	2871
SKDZ_02G1370	2057
SKDZ_02G1380	1320
SKDZ_02G1390	5158
SKDZ_02G1400	1725
SKDZ_02G1410	2554
