Q0045	2
Q0050	1
Q0055	1
Q0060	0
Q0065	1
Q0070	0
Q0075	0
Q0080	0
Q0085	0
Q0105	1
Q0110	0
Q0115	0
Q0120	0
Q0130	0
Q0140	0
Q0160	1
Q0250	0
Q0255	0
Q0275	3
YAL001C	634
YAL002W	685
YAL003W	53721
YAL005C	32482
YAL007C	3838
YAL008W	768
YAL009W	606
YAL010C	560
YAL011W	652
YAL012W	22132
YAL013W	1777
YAL014C	1850
YAL015C	572
YAL016W	3768
YAL017W	993
YAL018C	3
YAL019W	1624
YAL020C	686
YAL021C	1496
YAL022C	1600
YAL023C	4939
YAL024C	773
YAL025C	2679
YAL026C	1494
YAL027W	493
YAL028W	616
YAL029C	1781
YAL030W	1095
YAL031C	725
YAL032C	604
YAL033W	609
YAL034C	621
YAL034W-A	355
YAL035W	8116
YAL036C	2007
YAL037C-A	11
YAL037W	219
YAL038W	218536
YAL039C	1115
YAL040C	2408
YAL041W	1610
YAL042W	3797
YAL043C	1984
YAL044C	4237
YAL044W-A	1186
YAL046C	844
YAL047C	526
YAL048C	255
YAL049C	1326
YAL051W	890
YAL053W	1825
YAL054C	510
YAL055W	460
YAL056W	812
YAL058W	1100
YAL059W	1475
YAL060W	2462
YAL061W	1306
YAL062W	1059
YAL063C	425
YAL063C-A	25
YAL064C-A	44
YAL064W	4
YAL064W-B	26
YAL065C	12
YAL067C	85
YAL067W-A	3
YAL068C	0
YAR002C-A	5421
YAR002W	2837
YAR003W	854
YAR007C	1440
YAR008W	518
YAR009C	738
YAR010C	3
YAR014C	1436
YAR015W	5264
YAR018C	601
YAR019C	325
YAR020C	119
YAR023C	177
YAR027W	1402
YAR028W	659
YAR029W	180
YAR031W	620
YAR033W	643
YAR035C-A	2
YAR035W	592
YAR042W	1277
YAR050W	320
YAR064W	58
YAR066W	20
YAR068W	11
YAR071W	140
YBL001C	2251
YBL002W	15688
YBL003C	13453
YBL004W	1248
YBL005W	2287
YBL005W-A	0
YBL005W-B	2221
YBL006C	2028
YBL007C	2928
YBL008W	531
YBL008W-A	4
YBL009W	1109
YBL010C	520
YBL011W	1475
YBL013W	86
YBL014C	617
YBL015W	705
YBL016W	1826
YBL017C	1979
YBL018C	642
YBL019W	326
YBL020W	1460
YBL021C	642
YBL022C	2498
YBL023C	841
YBL024W	3633
YBL025W	380
YBL026W	1290
YBL027W	53230
YBL028C	2030
YBL029C-A	538
YBL029W	446
YBL030C	13290
YBL031W	810
YBL032W	5794
YBL033C	1285
YBL034C	724
YBL035C	986
YBL036C	1591
YBL037W	716
YBL038W	625
